200601, ARG ,1
200601, ARM ,6
200601, AZE ,4
200601, BLR ,2
200601, BRA ,1
200601, BUL ,4
200601, CHN ,5
200601, CRO ,1
200601, CUB ,2
200601, CZE ,1
200601, DEN ,2
200601, ENG ,6
200601, ESP ,3
200601, EST ,1
200601, FRA ,6
200601, GEO ,5
200601, GER ,6
200601, GRE ,1
200601, HUN ,4
200601, IND ,3
200601, ISL ,1
200601, ISR ,4
200601, KAZ ,3
200601, MDA ,1
200601, NED ,5
200601, NOR ,1
200601, PER ,1
200601, POL ,5
200601, ROM ,2
200601, RUS ,26
200601, SCG ,2
200601, SLO ,1
200601, SUI ,2
200601, SVK ,2
200601, SWE ,1
200601, TUR ,2
200601, UKR ,10
200601, USA ,9
200601, UZB ,1
